"","playerId","season","name","team","position","games_played","icetime","shifts","gameScore","I_F_xGoals","I_F_xRebounds","Assists","I_F_points","I_F_goals","I_F_rebounds","I_F_hits","I_F_takeaways","I_F_giveaways","lowDangerGoaAbvExp","medDangerGoaAbvExp","highDangerGoaAbvExp","faceoffsWon","penalityMinutes","penalityMinutesDrawn","shotsBlockedByPlayer","subsetclust1"
"683",8476483,2023,"Rickard Rakell","PIT","R",68,67615,1453,47.9,19.26,13.4,22,36,14,18,109,28,18,-0.94,5.21,1,3,22,30,39,1
"684",8475810,2021,"Bryan Rust","PIT","R",60,67573,1395,57.66,25.45,15.4,34,58,24,14,43,22,36,3.4,-3.14,1.19,1,14,20,24,1
"685",8478099,2019,"Kevin Labanc","S.J","R",70,67546,1396,42.86,15.93,12.89,19,33,14,16,46,33,33,-0.19,0.92,1.21,2,38,34,24,1
"686",8476459,2020,"Mika Zibanejad","NYR","C",56,67537,1381,44.41,20.24,13.58,26,50,24,8,75,39,45,-3.02,-0.45,-0.29,479,18,22,44,1
"687",8475794,2023,"Tyler Seguin","DAL","C",68,67512,1468,49.91,19.97,11.51,27,52,25,10,61,21,27,-3.2,-0.1,-1.72,342,26,12,22,1
"688",8475799,2023,"Nino Niederreiter","WPG","R",75,67417,1429,45.56,22.39,11.64,15,33,18,23,114,21,17,1.24,2.16,0.99,26,34,34,42,1
"689",8481186,2021,"Logan O'Connor","COL","R",81,67415,1539,29.36,12.23,8.13,16,24,8,10,100,38,17,1.56,0.1,2.57,5,38,54,59,1
"690",8478133,2021,"Jake Evans","MTL","C",72,67371,1581,29.66,11.11,8.14,16,29,13,5,88,39,33,-2.24,0.04,0.31,461,22,34,37,1
"691",8477407,2023,"Anthony Duclair","TBL","L",71,67362,1423,25.69,18.41,10.74,17,40,23,20,48,35,17,-3.48,-2.75,1.63,16,24,26,35,1
"692",8471675,2020,"Sidney Crosby","PIT","C",55,67314,1392,60.94,20.07,12.04,38,62,24,16,44,51,54,-1.46,-1.67,-0.8,672,26,32,28,1
"693",8479318,2020,"Auston Matthews","TOR","C",52,67248,1217,77.14,30.04,19.93,25,66,41,19,57,47,53,-6.94,-3.74,-0.28,453,10,28,47,1
"694",8478042,2021,"Viktor Arvidsson","LAK","L",66,67246,1388,65.74,25.6,16.72,29,49,20,19,23,24,16,-0.14,3.1,2.64,12,22,32,45,1
"695",8478115,2023,"Pierre Engvall","NYI","L",73,67227,1437,30.14,16.52,8.71,16,26,10,17,28,22,37,1.06,1.92,3.53,23,18,6,20,1
"696",8477940,2021,"Nikolaj Ehlers","WPG","L",62,67216,1330,70.93,22.68,16.99,27,55,28,26,32,41,44,-5.17,1.19,-1.35,2,20,42,27,1
"697",8475798,2019,"Mikael Granlund","NSH","C",63,67161,1360,35.19,17.12,9.91,12,28,16,7,42,24,34,0.2,1.78,-0.86,73,28,30,55,1
"698",8475744,2019,"Evgeny Kuznetsov","WSH","C",63,67089,1239,37.56,15.1,9.93,33,52,19,7,35,22,45,1.14,-2.19,-2.85,348,40,36,16,1
"699",8481540,2021,"Cole Caufield","MTL","R",67,67055,1380,41.05,15.75,13.77,20,43,23,14,18,32,27,-4.98,-3.99,1.72,5,10,34,7,1
"700",8477456,2019,"J.T. Compher","COL","L",67,67054,1434,31.28,9.23,7.37,20,31,11,5,36,22,21,0.55,-1.71,-0.61,340,18,40,60,1
"701",8477476,2021,"Artturi Lehkonen","COL","L",74,67022,1562,43.7,19.43,11.76,19,38,19,13,82,18,16,0,1.28,-0.85,8,22,22,39,1
"702",8480028,2023,"Morgan Frost","PHI","C",70,66941,1440,45.65,14.69,10.79,28,41,13,11,57,23,29,-0.09,0.48,1.31,402,22,32,54,1
"703",8477429,2019,"Andrew Copp","WPG","C",63,66892,1408,31.7,13.41,7.65,15,26,11,5,59,38,27,0.32,-0.05,2.15,310,10,28,27,1
"704",8477496,2020,"Elias Lindholm","CGY","C",56,66853,1430,48.42,13.93,8.88,28,47,19,8,53,30,26,-3.44,-1.82,0.18,509,22,26,34,1
"705",8477500,2020,"Bo Horvat","VAN","C",56,66829,1424,34.84,15.8,9.74,20,39,19,5,64,25,22,-0.37,-2.82,-0.02,648,23,25,38,1
"706",8476480,2023,"Vladislav Namestnikov","WPG","C",77,66811,1445,39.85,13.63,7.72,26,37,11,9,92,15,17,1.69,0.33,0.61,173,27,37,44,1
"707",8475168,2019,"Matt Duchene","NSH","C",66,66811,1339,51.78,17.14,10.56,29,42,13,14,40,31,36,-0.5,2.36,2.28,386,24,56,22,1
"708",8476624,2019,"Barclay Goodrow","T.B","C",70,66796,1564,28.73,13,7.74,18,26,8,9,161,44,23,0.57,0.34,4.09,394,67,55,67,1
"709",8475799,2021,"Nino Niederreiter","CAR","R",75,66779,1430,62.39,23.55,11.96,20,44,24,25,119,21,51,-0.38,-3.8,3.74,19,24,38,17,1
"710",8475149,2021,"Marcus Johansson","WSH","L",69,66772,1379,29.71,12.87,8.73,20,29,9,18,31,26,27,2.31,-0.12,1.67,41,4,20,26,1
"711",8475820,2021,"Joonas Donskoi","SEA","R",75,66767,1484,21.24,10.19,6.98,20,22,2,2,36,24,21,2.2,4.47,1.51,5,14,26,31,1
"712",8471262,2019,"Carl Soderberg","ARI","C",70,66747,1474,29.66,17.06,9.98,18,35,17,9,77,28,24,0.82,-0.63,-0.14,246,18,14,40,1
"713",8475151,2019,"Kyle Palmieri","N.J","R",65,66696,1373,39.4,19,13.15,19,44,25,8,74,29,28,2.06,-8.04,-0.03,11,31,27,36,1
"714",8474715,2023,"Cam Atkinson","PHI","R",69,66690,1480,31.41,18.43,11.06,15,28,13,21,35,17,20,2.27,2.08,1.09,12,27,31,46,1
"715",8476889,2022,"Radek Faksa","DAL","C",81,66682,1545,27.16,11.97,6.73,9,20,11,9,89,26,18,-0.4,0.61,0.76,309,39,23,69,1
"716",8477407,2021,"Anthony Duclair","FLA","L",74,66669,1369,66.92,22.95,12.25,27,58,31,17,38,37,55,-5.14,0.11,-3.02,1,30,42,16,1
"717",8476468,2020,"J.T. Miller","VAN","C",53,66669,1386,30.97,13.57,7.84,31,46,15,9,90,29,47,0.9,0.95,-3.28,279,43,15,24,1
"718",8480459,2022,"Pius Suter","DET","C",79,66653,1446,20.46,12.91,7.35,10,24,14,12,39,31,15,-0.81,-0.88,0.6,214,6,18,37,1
"719",8470621,2021,"Corey Perry","TBL","R",82,66516,1412,45.13,25.11,13.76,21,40,19,15,73,19,22,-0.88,7.77,-0.77,2,56,66,28,1
"720",8476292,2019,"Ondrej Palat","T.B","L",69,66487,1488,49.99,17.01,8.8,25,42,17,7,144,41,34,-0.29,0.55,-0.25,7,22,24,61,1
"721",8480797,2021,"Joel Farabee","PHI","L",63,66479,1493,29.46,14.19,8.46,17,34,17,5,73,25,22,-2.06,-0.75,0,41,40,60,38,1
"722",8475193,2019,"Tomas Tatar","MTL","L",68,66464,1511,73.1,18.08,10.26,40,61,21,13,79,31,29,-1.06,0.17,-2.03,9,36,12,24,1
"723",8480802,2023,"Ryan McLeod","EDM","C",78,66455,1443,43.5,11.91,7.43,18,30,12,11,65,59,46,-1.35,-0.33,1.6,338,10,18,34,1
"724",8478109,2021,"Victor Olofsson","BUF","L",72,66453,1419,45.24,16.62,10.29,29,49,20,15,10,18,18,-0.87,1.03,-3.54,0,6,8,15,1
"725",8474009,2019,"Nick Bonino","NSH","C",67,66412,1524,39.18,13.18,8.02,17,35,18,13,17,46,22,-1.77,-1,-2.05,487,16,6,89,1
"726",8482109,2021,"Alexis Lafreniere","NYR","L",79,66339,1378,26.6,11.4,7.69,12,31,19,4,108,44,28,-2.08,-5.99,0.48,14,37,31,26,1
"727",8477290,2021,"Michael Raffl","DAL","L",76,66285,1657,17.67,10.08,6.48,9,16,7,5,141,36,36,0.57,2.66,-0.15,14,16,44,34,1
"728",8476399,2019,"Blake Coleman","T.B","C",66,66285,1365,38.33,20.86,12.71,11,33,22,3,190,48,21,2.34,-1.61,-1.88,47,46,38,46,1
"729",8475810,2020,"Bryan Rust","PIT","R",56,66273,1387,47.4,20.85,12.53,20,42,22,9,62,30,30,3.78,-3.67,-1.27,3,18,20,30,1
"730",8477960,2019,"Adrian Kempe","L.A","C",69,66243,1494,38.7,14.23,10.25,19,31,12,10,71,24,27,1.92,0.81,-0.5,92,29,29,17,1
"731",8474040,2021,"Sam Gagner","DET","C",81,66194,1454,24.45,11.59,7.89,18,31,13,11,21,24,14,-1.58,-0.16,0.33,142,32,12,25,1
"732",8477503,2023,"Max Domi","TOR","C",80,66168,1447,44.57,11.92,8.88,38,47,9,16,53,26,42,1.79,0.46,0.67,226,78,56,22,1
"733",8476918,2022,"Jimmy Vesey","NYR","L",81,66147,1354,32.12,15.58,8.71,14,25,11,13,98,56,29,2.91,-0.87,2.54,4,20,30,40,1
"734",8475170,2021,"Brayden Schenn","STL","C",62,66145,1338,41.67,17.92,8.41,34,58,24,10,119,42,28,-2.55,-1.71,-1.82,284,33,31,17,1
"735",8478439,2019,"Travis Konecny","PHI","R",66,66138,1436,61.31,16.44,10.35,36,60,24,8,63,29,47,-4.01,-2.52,-1.04,24,28,48,30,1
"736",8478569,2022,"Noel Acciari","TOR","C",77,66125,1403,20.28,17.13,8.21,9,23,14,12,244,33,13,1.93,2.77,-1.58,337,21,37,81,1
"737",8482146,2023,"Luke Evangelista","NSH","R",79,66055,1321,52.03,16.37,13.19,23,39,16,12,30,38,46,-2.21,2.26,0.32,1,18,34,23,1
"738",8477930,2021,"Pierre-Edouard Bellemare","TBL","L",80,66035,1514,22.41,9.06,5.56,11,20,9,5,88,26,18,-1.6,0.81,0.85,483,19,21,44,1
"739",8476872,2021,"Scott Laughton","PHI","C",67,66014,1592,24.71,14.44,8.04,19,30,11,7,151,31,40,2.67,1.77,-0.99,395,35,45,47,1
"740",8473449,2022,"Kyle Okposo","BUF","R",75,66004,1437,34.43,15.34,9.42,17,28,11,23,78,28,22,1.89,1.32,1.13,164,34,36,25,1
"741",8476480,2021,"Vladislav Namestnikov","DAL","C",75,65931,1467,24.08,14.45,7.29,14,30,16,7,62,21,22,0.11,1.72,-3.37,26,45,43,39,1
"742",8479365,2023,"Trent Frederic","BOS","C",80,65906,1535,31.28,16.09,9.45,22,40,18,26,195,17,28,-4.72,3.58,-0.76,126,67,59,51,1
"743",8480813,2023,"Joe Veleno","DET","C",78,65832,1406,16.81,11.51,7.01,16,27,11,10,102,23,13,-2.03,-0.51,3.06,301,25,33,35,1
"744",8476292,2023,"Ondrej Palat","NJD","L",70,65803,1583,40.76,13.87,7.78,20,31,11,18,91,22,25,0.18,-2.38,5.07,4,27,14,49,1
"745",8477935,2022,"Sam Bennett","FLA","C",63,65798,1407,53.54,22.92,13.77,24,40,16,16,150,38,40,2.86,-1.64,5.69,425,54,40,35,1
"746",8477998,2023,"Warren Foegele","EDM","L",79,65773,1438,53.01,24.15,14.12,21,38,17,25,88,38,33,1.24,-1.21,7.13,5,35,39,31,1
"747",8476442,2022,"Matt Nieto","COL","L",81,65730,1577,22.98,14.32,8.01,12,24,12,9,43,35,22,1.75,0.2,0.36,9,16,20,32,1
"748",8478508,2023,"Yakov Trenin","COL","C",75,65671,1457,25.42,15.57,9.57,4,16,12,10,206,44,33,1.5,0.7,1.37,96,30,23,36,1
"749",8480113,2020,"Alex Iafallo","L.A","L",55,65633,1339,34.07,14.18,9.1,16,30,14,9,26,15,9,-1,0.78,0.4,2,4,12,39,1
"750",8476871,2021,"Tanner Pearson","VAN","L",68,65504,1521,44.4,16.43,10.52,20,34,14,16,84,22,15,0.81,0.18,1.43,20,30,36,41,1
"751",8476887,2019,"Filip Forsberg","NSH","L",63,65443,1352,53.69,20.04,14.13,26,48,22,12,82,58,45,-1.15,-1.91,1.1,1,29,23,27,1
"752",8476927,2019,"Teddy Blueger","PIT","C",69,65422,1596,23.33,8.42,6.02,12,21,9,8,83,29,22,2.26,-1.77,-1.07,402,17,13,35,1
"753",8478427,2020,"Sebastian Aho","CAR","C",56,65421,1303,63.08,18.55,10.46,33,57,24,9,38,33,61,-1.49,-3.25,-0.71,365,32,26,25,1
"754",8478067,2021,"Oskar Lindblom","PHI","L",79,65417,1599,19.26,12.78,8.48,14,26,12,13,83,19,18,-1.19,1.73,0.22,8,22,24,48,1
"755",8481477,2022,"Nico Sturm","SJS","C",74,65402,1599,22.22,13.16,8.5,12,26,14,9,100,40,19,-0.22,-0.75,0.13,491,23,23,45,1
"756",8477953,2019,"Kasperi Kapanen","TOR","R",69,65386,1461,37.49,11.28,7.33,23,36,13,6,73,36,29,-0.32,-1.76,0.36,2,22,46,17,1
"757",8475744,2023,"Evgeny Kuznetsov","CAR","C",62,65287,1307,14.62,10.44,7.04,16,24,8,10,28,28,37,-0.96,1.61,1.79,333,30,12,18,1
"758",8475913,2023,"Mark Stone","VGK","R",56,65208,1198,44.09,17.47,9.54,37,53,16,11,34,62,29,-0.22,-2.01,3.7,0,22,24,40,1
"759",8480078,2022,"Filip Chytil","NYR","C",74,65196,1229,49.04,18.25,12.63,23,45,22,10,36,30,35,-2.26,0.21,-1.69,251,30,36,38,1
"760",8475810,2019,"Bryan Rust","PIT","R",55,65162,1451,55.02,21.31,11.08,28,55,27,17,71,29,37,-1.11,-5.22,0.64,2,20,22,34,1
"761",8478445,2022,"Mathew Barzal","NYI","C",58,65132,1217,55.03,13.37,10.7,37,51,14,18,25,49,68,-0.67,-2.18,2.21,104,22,16,34,1
"762",8481624,2023,"Ilya Mikheyev","VAN","R",76,65129,1493,38.68,14.64,9.94,19,30,11,13,49,19,16,1.02,-0.7,3.33,8,4,28,19,1
"763",8477839,2021,"Conor Sheary","WSH","L",71,65118,1364,42.13,15.88,9.63,24,43,19,5,45,38,12,-1.62,-1.05,-0.44,11,14,28,44,1
"764",8477951,2019,"Nick Schmaltz","ARI","C",70,65110,1397,40.61,10.51,7.19,34,45,11,8,12,52,27,-0.14,-0.24,-0.11,159,20,24,36,1
"765",8466138,2019,"Joe Thornton","S.J","C",70,65083,1401,29.81,7.75,5.43,24,31,7,8,20,55,30,-1.6,1.99,0.36,324,24,14,29,1
"766",8479661,2022,"Tanner Jeannot","TBL","L",76,64994,1366,19.25,14.95,8.93,12,18,6,14,290,29,30,3.17,4.56,1.22,10,97,77,62,1
"767",8479525,2023,"Ross Colton","COL","C",79,64991,1509,45.52,23.11,13.54,22,39,17,18,141,37,23,2.84,1.25,2.03,419,51,42,46,1
"768",8482062,2023,"Cole Smith","NSH","L",79,64970,1564,24.11,15.47,8.44,14,23,9,12,233,35,26,2.15,1.89,2.43,5,53,55,32,1
"769",8470604,2022,"Jeff Carter","PIT","C",79,64968,1599,26.79,18.97,9.96,16,29,13,25,80,26,33,1.4,-0.32,4.89,557,30,10,54,1
"770",8475184,2019,"Chris Kreider","NYR","L",63,64964,1332,45.74,19.16,12.35,20,44,24,13,116,22,61,-0.09,-2.33,-2.42,51,38,39,43,1
"771",8482705,2021,"Cole Sillinger","CBJ","C",79,64941,1475,26.9,15.92,10.79,15,31,16,9,98,24,24,-1.36,-0.14,1.41,362,37,33,43,1
"772",8478444,2020,"Brock Boeser","VAN","R",56,64914,1308,41.71,18.99,10.35,26,49,23,9,32,16,31,-1.7,-2.48,0.16,8,16,12,20,1
"773",8481068,2022,"Yegor Sharangovich","NJD","C",75,64882,1440,36.65,17.25,8.85,17,30,13,9,22,40,30,0.56,1.48,2.21,26,16,26,41,1
"774",8477476,2019,"Artturi Lehkonen","MTL","L",70,64792,1522,38.83,15.79,9.75,14,27,13,12,120,30,22,2.15,2.5,-1.86,12,24,36,38,1
"775",8476454,2020,"Ryan Nugent-Hopkins","EDM","C",52,64792,1085,37.44,17.16,10.53,19,35,16,12,26,22,33,1.95,1.09,-1.89,73,22,22,29,1
"776",8476455,2019,"Gabriel Landeskog","COL","L",54,64776,1197,47.34,20,12.42,24,44,20,13,86,39,25,-0.51,0.97,-0.46,272,47,33,35,1
"777",8477989,2022,"Christian Dvorak","MTL","C",64,64745,1341,18.22,12.31,7.56,18,28,10,10,13,20,34,2.14,-0.44,0.61,477,6,12,66,1
"778",8475151,2021,"Kyle Palmieri","NYI","R",69,64687,1429,31.54,18.03,12.11,18,33,15,11,77,16,20,-2.43,2.67,2.78,15,47,39,18,1
"779",8476455,2020,"Gabriel Landeskog","COL","L",54,64657,1203,67.63,20.41,13.42,32,52,20,20,81,16,35,-2.09,0.4,2.1,287,34,32,28,1
"780",8478109,2022,"Victor Olofsson","BUF","L",75,64598,1369,40.23,20.21,9.71,12,40,28,8,16,24,22,-3.88,-4.98,1.07,1,4,20,15,1
"781",8474149,2022,"Evgenii Dadonov","DAL","R",73,64491,1340,31.11,13.26,8.63,26,33,7,11,33,21,32,0.93,4.12,1.21,2,18,18,43,1
"782",8476881,2023,"Tomas Hertl","VGK","C",52,64486,1193,30.61,16.67,10.5,20,37,17,18,59,37,13,-0.22,2.47,-2.57,549,12,20,48,1
"783",8477501,2022,"Valeri Nichushkin","COL","R",53,64462,1266,54.06,20.48,11.41,30,47,17,17,54,31,26,2.9,0.47,0.11,0,2,22,37,1
"784",8478498,2022,"Jake DeBrusk","BOS","L",64,64422,1495,67.86,23.93,15.76,23,50,27,23,85,28,18,-1.26,-0.94,-0.86,4,16,24,22,1
"785",8471215,2019,"Evgeni Malkin","PIT","C",55,64372,1339,69.2,18.84,12.17,49,74,25,18,38,70,69,-3.48,-1.74,-0.94,441,58,44,22,1
"786",8481523,2022,"Kirby Dach","MTL","C",58,64365,1150,34.44,14.72,8.94,24,38,14,10,53,27,31,2.73,-1.88,-0.14,87,43,41,38,1
"787",8475170,2020,"Brayden Schenn","STL","C",56,64322,1256,28.81,15.76,8.37,20,36,16,7,119,24,19,-0.88,-1.22,1.86,318,35,27,35,1
"788",8479337,2020,"Alex DeBrincat","CHI","L",52,64310,1124,48.16,20.01,9.97,24,56,32,6,70,31,42,-5.36,-3.23,-3.4,16,12,34,22,1
"789",8477407,2019,"Anthony Duclair","OTT","L",66,64224,1540,40.9,20.63,13.57,17,40,23,13,53,18,46,-0.31,-2.55,0.5,3,18,22,39,1
"790",8476374,2022,"Sean Kuraly","CBJ","C",71,64213,1422,3.77,13.35,7.09,9,20,11,8,187,30,17,0.41,-0.54,2.48,567,48,34,46,1
"791",8482720,2023,"Matthew Knies","TOR","L",78,64170,1386,35.36,14.68,8.69,20,35,15,15,167,37,29,0.26,-1.06,0.48,0,45,37,28,1
"792",8478975,2022,"Mason Marchment","DAL","L",68,64079,1361,31.5,18.81,10.71,19,31,12,18,88,38,41,-0.58,2.69,4.69,10,60,60,39,1
"793",8481559,2020,"Jack Hughes","N.J","C",56,64044,1264,40.61,12.65,9.89,20,31,11,15,15,56,74,1.47,0.32,-0.14,216,6,38,15,1
"794",8477987,2023,"Ryan Donato","CHI","C",76,64036,1238,21.1,13.63,10.81,17,28,11,14,101,42,25,0.32,2.82,-0.51,98,26,44,24,1
"795",8475225,2021,"Craig Smith","BOS","C",74,64016,1403,50.34,15.73,12.27,20,36,16,21,95,21,30,-0.82,0.56,-0.02,4,28,28,28,1
"796",8470794,2020,"Joe Pavelski","DAL","C",56,63932,1395,61.21,18.1,11.74,26,51,25,12,64,17,20,-0.28,-5.4,-1.21,364,16,24,39,1
"797",8479996,2022,"Cody Glass","NSH","C",72,63794,1285,34.89,15.34,11.19,21,35,14,17,62,35,23,-1.46,0.9,1.89,362,20,18,31,1
"798",8470612,2021,"Ryan Getzlaf","ANA","C",56,63699,1286,33.22,8.4,7.04,34,37,3,7,89,35,67,1.52,2.89,0.99,546,29,21,56,1
"799",8478462,2022,"Nicolas Roy","VGK","C",65,63564,1406,28.38,15.86,9.21,16,30,14,8,83,45,13,0.55,1.08,0.22,369,24,22,41,1
"800",8474715,2020,"Cam Atkinson","CBJ","R",56,63548,1321,30.54,15.35,10.37,19,34,15,16,22,22,45,-0.84,-2.54,3.73,7,4,10,30,1
"801",8478458,2019,"Jack Roslovic","WPG","C",71,63513,1389,33.38,12.44,8,17,29,12,5,58,24,38,0.72,-0.85,0.58,72,12,18,21,1
"802",8475714,2021,"Calle Jarnkrok","CGY","C",66,63509,1472,29.04,11.72,7.08,18,30,12,8,38,27,12,0.54,0.81,-1.63,239,6,20,17,1
"803",8477454,2021,"Adam Erne","DET","L",79,63446,1407,8.68,10.71,7.58,13,19,6,11,161,24,20,1.05,3.55,0.11,34,34,34,43,1
"804",8478462,2023,"Nicolas Roy","VGK","C",68,63411,1386,38.35,16.59,9.56,28,40,12,15,75,40,25,-0.18,2.02,2.75,350,29,17,34,1
"805",8478401,2019,"Pavel Zacha","N.J","C",65,63335,1342,16.68,10.72,6,24,32,8,7,62,34,31,-0.98,1.37,2.33,283,14,28,19,1
"806",8477933,2020,"Sam Reinhart","BUF","R",54,63311,1195,34.76,18.56,9.59,15,40,25,10,15,17,22,-4.82,-3.28,1.66,126,10,14,27,1
"807",8479344,2021,"Jesse Puljujarvi","EDM","R",65,63302,1252,56.65,20.93,12.51,22,36,14,10,81,27,18,1.56,5.74,-0.37,0,20,18,15,1
"808",8479339,2021,"Patrik Laine","CBJ","L",56,63267,1199,44.13,17.56,11.5,30,56,26,17,34,27,52,-3.12,-3.91,-1.4,14,24,14,13,1
"809",8477511,2023,"Anthony Mantha","VGK","R",74,63155,1270,45.07,13.91,9.03,21,44,23,16,56,23,22,-2.59,-7.62,1.13,3,25,21,31,1
"810",8479339,2022,"Patrik Laine","CBJ","L",55,63099,1113,50.81,18.04,13.23,30,52,22,21,27,24,40,-6,1.61,0.44,28,16,16,27,1
"811",8482175,2022,"JJ Peterka","BUF","R",77,63050,1318,28.23,14.32,9.73,20,32,12,10,18,22,19,-0.74,1.94,1.13,5,26,24,10,1
"812",8473548,2022,"Phil Kessel","VGK","R",82,63019,1363,25.7,13.03,10.47,22,36,14,17,10,36,27,0.88,-0.31,-1.55,5,30,10,28,1
"813",8478398,2020,"Kyle Connor","WPG","L",56,63012,1171,46.32,17.75,12.59,23,49,26,12,18,37,32,1.13,-7.21,-2.16,6,12,18,18,1
"814",8474884,2022,"Mike Hoffman","MTL","L",67,63008,1218,26.34,12.55,9.95,20,34,14,9,24,19,41,0.66,-2.92,0.81,16,28,6,24,1
"815",8475714,2022,"Calle Jarnkrok","TOR","C",73,62995,1506,37.5,14.43,8.15,19,39,20,10,50,21,12,-1.97,-1.79,-1.8,42,14,22,19,1
"816",8480821,2021,"Filip Zadina","DET","R",74,62943,1252,25.4,15.43,10.54,14,24,10,12,57,24,30,1.54,3.36,0.54,5,10,30,34,1
"817",8475820,2019,"Joonas Donskoi","COL","R",65,62924,1318,31.61,14.29,8,17,33,16,7,25,28,20,-1.78,-1.58,1.66,9,26,34,38,1
"818",8481481,2022,"Blake Lizotte","LAK","C",81,62907,1489,42.34,12.88,7.87,23,34,11,9,96,32,16,2.99,-0.37,-0.73,413,60,67,39,1
"819",8475913,2020,"Mark Stone","VGK","R",55,62901,1222,56.99,15.7,8.6,40,61,21,7,31,58,24,-2.98,-3.52,1.19,12,28,26,33,1
"820",8480185,2021,"Eetu Luostarinen","FLA","C",78,62887,1510,33.9,10.25,6.16,17,26,9,8,103,38,27,1.4,-0.69,0.54,321,12,28,46,1
"821",8476889,2019,"Radek Faksa","DAL","C",66,62851,1511,19.77,13.86,8.75,9,20,11,13,84,34,27,1.96,-2.65,3.54,405,42,18,44,1
"822",8478444,2019,"Brock Boeser","VAN","R",57,62813,1267,48.35,17.07,11.4,29,45,16,9,28,20,22,1.03,-0.61,0.65,11,14,14,12,1
"823",8477493,2020,"Aleksander Barkov","FLA","C",50,62789,1210,71.34,20.69,12.29,32,58,26,11,31,38,18,-1.95,-0.9,-2.45,562,14,34,38,1
"824",8480002,2019,"Nico Hischier","N.J","C",58,62788,1278,33.94,15.92,9.29,22,36,14,14,48,42,28,-0.37,0.16,2.12,505,12,42,37,1
"825",8475164,2023,"Jakob Silfverberg","ANA","R",80,62751,1406,24.79,9.74,6.79,12,19,7,5,16,22,25,2.01,0.2,0.53,17,24,28,35,1
"826",8476448,2020,"William Karlsson","VGK","C",56,62726,1270,48.61,14.78,8.22,25,39,14,10,29,30,15,0.67,-2.72,2.84,519,4,16,29,1
"827",8482155,2023,"Alex Laferriere","LAK","R",79,62718,1332,26.76,15.58,11.04,11,23,12,16,110,21,26,0.75,0.7,2.14,7,44,44,27,1
"828",8471276,2019,"David Krejci","BOS","C",61,62650,1209,37.71,10.87,6.51,30,43,13,4,37,30,37,-0.62,-0.58,-0.93,373,23,19,32,1
"829",8482745,2023,"Mason McTavish","ANA","C",64,62499,1236,29.29,16.7,10.42,23,42,19,14,67,23,17,-1.14,-0.46,-0.7,437,74,52,33,1
"830",8478498,2019,"Jake DeBrusk","BOS","L",65,62435,1223,40.05,17.56,11.85,16,35,19,12,35,26,21,1.44,-3,0.11,9,14,30,15,1
"831",8474564,2019,"Steven Stamkos","T.B","C",57,62423,1255,62.77,21.12,12.06,34,62,28,14,69,23,33,-4,-1.27,-1.61,363,22,28,38,1
"832",8474102,2020,"David Perron","STL","L",56,62320,1214,53.14,11.57,9.84,39,58,19,9,45,17,32,-1.58,-3.64,-2.22,0,22,22,25,1
"833",8482097,2022,"Jack Quinn","BUF","R",75,62312,1346,37.29,14.93,10.39,23,37,14,19,43,28,30,-1.53,0.49,1.98,11,15,39,19,1
"834",8476878,2022,"Zemgus Girgensons","BUF","L",80,62289,1477,25.81,13.55,8.31,8,18,10,12,96,22,8,1.31,2.18,0.06,94,14,30,49,1
"835",8478046,2023,"Danton Heinen","BOS","L",72,62273,1445,32.83,16.07,8.54,19,36,17,16,80,33,23,-2.47,2.14,-0.6,12,28,6,46,1
"836",8483808,2023,"Andrei Kuzmenko","CGY","L",70,62262,1266,46.91,18.68,11.86,23,45,22,27,14,26,23,-3.7,-2.28,2.66,1,12,30,17,1
"837",8475692,2019,"Mats Zuccarello","MIN","R",65,62222,1190,31.34,9.48,6.46,22,37,15,6,13,33,17,-1.52,-3.79,-0.21,9,18,40,37,1
"838",8478115,2022,"Pierre Engvall","NYI","L",76,62184,1371,39.77,14.59,9.34,13,30,17,10,47,25,38,-1.36,-0.16,-0.89,33,21,12,6,1
"839",8476455,2021,"Gabriel Landeskog","COL","L",51,62172,1201,65.83,21.84,12.05,29,59,30,14,94,17,29,-3.54,-3.81,-0.81,241,58,37,34,1
"840",8478115,2021,"Pierre Engvall","TOR","L",78,62164,1476,45.09,17.2,10.55,20,35,15,8,66,32,41,-2.28,1.36,3.13,29,30,34,12,1
"841",8481656,2023,"Aliaksei Protas","WSH","C",76,62164,1405,26.9,12.62,7.72,23,29,6,23,32,43,32,0.49,2.29,3.84,42,8,20,49,1
"842",8478420,2020,"Mikko Rantanen","COL","R",52,62140,1178,82.88,22.19,13.05,36,66,30,10,26,32,16,-5.52,-1.48,-0.81,32,34,38,20,1
"843",8478495,2021,"Denis Gurianov","DAL","R",73,62131,1397,29.15,13.82,10.01,20,31,11,13,67,12,46,0.46,1.69,0.68,0,16,14,32,1
"844",8480813,2022,"Joe Veleno","DET","C",81,62091,1322,10.9,8.31,5.46,11,20,9,4,152,30,17,-1.46,0.17,0.59,277,30,26,44,1
"845",8478569,2019,"Noel Acciari","FLA","C",65,62084,1402,29.83,12.76,7.43,6,25,19,10,119,30,21,-1.96,-6.33,2.05,375,21,37,99,1
"846",8477998,2021,"Warren Foegele","EDM","L",82,62052,1367,34.63,17.37,10.45,14,26,12,11,127,44,29,1.51,2.31,1.54,13,24,18,15,1
"847",8477953,2023,"Kasperi Kapanen","STL","R",72,62031,1315,15.93,9.86,6.48,16,22,6,4,63,36,16,1.97,1.44,0.45,13,14,20,27,1
